row_num,final_label,confidence,rationale
459,TRANSACTION,高,"快递/物流服务通知"
460,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
461,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
462,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
463,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
464,HARASS,高,"包含催收/威胁关键词"
465,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
466,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
467,AD,中,"医疗推广信息"
468,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
469,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
470,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
471,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
472,AD,高,"包含多个广告特征"
473,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
474,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
475,AD,高,"包含多个广告特征"
476,AD,中,"运营商营销推广"
477,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
478,TRANSACTION,高,"快递/物流服务通知"
479,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
480,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
481,AD,中,"运营商营销推广"
482,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
483,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
484,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
485,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
486,NEEDS_REVIEW,高,"政府/公益信息"
487,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
488,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
489,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
490,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
491,AD,高,"贷款产品推广广告"
492,NEEDS_REVIEW,高,"天气预报服务信息"
493,TRANSACTION,高,"保险/金融服务通知"
494,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
495,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
496,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
497,TRANSACTION,高,"快递/物流服务通知"
498,NEEDS_REVIEW,高,"天气预报服务信息"
499,AD,中,"运营商营销推广"
500,NEEDS_REVIEW,高,"天气预报服务信息"
501,TRANSACTION,高,"快递/物流服务通知"
502,HARASS,高,"包含催收/威胁关键词"
503,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
504,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
505,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
506,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
507,TRANSACTION,高,"快递/物流服务通知"
508,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
509,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
510,AD,中,"教育培训推广"
511,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
512,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
513,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
514,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
515,AD,高,"贷款产品推广广告"
516,TRANSACTION,高,"快递/物流服务通知"
517,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
518,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
519,AD,中,"运营商营销推广"
520,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
521,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
522,NEEDS_REVIEW,高,"天气预报服务信息"
523,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
524,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
525,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
526,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
527,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
528,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
529,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
530,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
531,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
532,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
533,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
534,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
535,HARASS,高,"包含催收/威胁关键词"
536,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
537,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
538,TRANSACTION,高,"快递/物流服务通知"
539,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
540,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
541,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
542,TRANSACTION,高,"保险/金融服务通知"
543,AD,中,"运营商营销推广"
544,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
545,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
546,AD,中,"运营商营销推广"
547,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
548,AD,中,"运营商营销推广"
549,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
550,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
551,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
552,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
553,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
554,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
555,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
556,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
557,TRANSACTION,高,"快递/物流服务通知"
558,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
559,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
560,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
561,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
562,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
563,TRANSACTION,高,"快递/物流服务通知"
564,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
565,NEEDS_REVIEW,高,"天气预报服务信息"
566,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
567,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
568,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
569,AD,高,"贷款产品推广广告"
570,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
571,TRANSACTION,高,"快递/物流服务通知"
572,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
573,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
574,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
575,TRANSACTION,高,"快递/物流服务通知"
576,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
577,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
578,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
579,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
580,AD,中,"医疗推广信息"
581,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
582,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
583,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
584,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
585,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
586,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
587,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
588,AD,高,"包含多个广告特征"
589,HARASS,高,"包含催收/威胁关键词"
590,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
591,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
592,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
593,NEEDS_REVIEW,高,"天气预报服务信息"
594,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
595,TRANSACTION,高,"快递/物流服务通知"
596,NEEDS_REVIEW,中,"服务评价邀请，边界模糊"
597,NEEDS_REVIEW,高,"政府/公益信息"
598,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
599,TRANSACTION,高,"保险/金融服务通知"
600,TRANSACTION,高,"快递/物流服务通知"
601,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
602,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
603,HARASS,高,"包含催收/威胁关键词"
604,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
605,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
606,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
607,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
608,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
609,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
610,HARASS,高,"包含催收/威胁关键词"
611,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
612,TRANSACTION,高,"快递/物流服务通知"
613,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
614,NEEDS_REVIEW,高,"天气预报服务信息"
615,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
616,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
617,NEEDS_REVIEW,高,"天气预报服务信息"
618,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
619,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
620,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
621,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
622,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
623,AD,高,"包含多个广告特征"
624,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
625,HARASS,高,"包含催收/威胁关键词"
626,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
627,TRANSACTION,高,"快递/物流服务通知"
628,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
629,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
630,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
631,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
632,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
633,AD,中,"医疗推广信息"
634,TRANSACTION,高,"快递/物流服务通知"
635,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
636,AD,中,"医疗推广信息"
637,NEEDS_REVIEW,高,"天气预报服务信息"
638,AD,中,"运营商营销推广"
639,TRANSACTION,高,"保险/金融服务通知"
640,AD,高,"包含多个广告特征"
641,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
642,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
643,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
644,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
645,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
646,NEEDS_REVIEW,高,"天气预报服务信息"
647,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
648,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
649,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
650,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
651,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
652,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
653,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
654,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
655,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
656,AD,中,"医疗推广信息"
657,TRANSACTION,高,"快递/物流服务通知"
658,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
659,AD,中,"医疗推广信息"
660,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
661,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
662,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
663,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
664,NEEDS_REVIEW,高,"天气预报服务信息"
665,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
666,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
667,HARASS,高,"包含催收/威胁关键词"
668,HARASS,高,"包含催收/威胁关键词"
669,TRANSACTION,高,"保险/金融服务通知"
670,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
671,AD,中,"运营商营销推广"
672,AD,中,"运营商营销推广"
673,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
674,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
675,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
676,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
677,NEEDS_REVIEW,高,"政府/公益/公共服务信息，无商业推广"
678,HARASS,高,"包含催收/威胁关键词"
679,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
680,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
681,TRANSACTION,高,"保险/金融服务通知"
682,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
683,TRANSACTION,高,"快递/物流服务通知"
684,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
685,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
686,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
687,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
688,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
689,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
690,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
691,TRANSACTION,高,"快递/物流服务通知"
692,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
693,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
694,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
695,TRANSACTION,高,"快递/物流服务通知"
696,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
697,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
698,AD,中,"医疗推广信息"
699,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
700,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
701,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
702,NEEDS_REVIEW,中,"工作/业务通知，需人工判断"
703,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
704,HARASS,高,"包含催收/威胁关键词"
705,TRANSACTION,高,"保险/金融服务通知"
706,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
707,AD,中,"服务评价邀请，含营销激励（抽奖/礼品）"
708,AD,中,"运营商营销推广"
709,HARASS,高,"匹配催收模式"
710,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
711,TRANSACTION,高,"运营商服务通知（流量/余额/账单/来电提醒）"
712,NEEDS_REVIEW,低,"无法明确归类，需人工判断"
713,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
714,AD,中,"运营商营销推广"
715,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
716,TRANSACTION,高,"包含明确的交易信息（金额/账单/到账/验证码）"
717,TRANSACTION,中,"疑似交易/服务通知，需人工确认"
