id,text,language,source,prior_label,suggested_label,suggest_reason,label,annotator,template_group,notes,pack_role
uci_01172,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,fdea11c19575,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01205,WIN a year supply of CDs 4 a store of ur choice worth ¡ê500 & enter our ¡ê100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,44fc37118479,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01207,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,44c99b6947a1,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01221,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,09e440d30b4e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01227,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,afc7bce3d9fc,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01229,FREE entry into our ¡ê250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,714859e425ee,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01274,network operator. The service is free. For T & C's visit 80488.biz,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,e7fe4bddc8db,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01307,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,62e3071af03f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01308,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,a8a22fda6cdc,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01318,"Win the newest ¡°Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,f3efc9c817dd,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01328,Ur balance is now ¡ê500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,51eedd2ffde6,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01375,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY ¡ê1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,781a19b15e61,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01378,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,39056fa05897,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01380,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,09e440d30b4e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01430,For sale - arsenal dartboard. Good condition but no doubles or trebles!,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,8b9e9c0df4bb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01444,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or ¡ê250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,4954b011831b,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01449,As a registered optin subscriber ur draw 4 ¡ê100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,b139619a8972,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01460,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,c1800e3c4b55,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01466,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a ¡ê500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,9679e7f5547e,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01492,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,cebfc6471850,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01500,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,79db0cb3db1c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01507,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,9d80f97f03e5,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01518,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,8d6058665ffb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01536,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,f39f9e2ca541,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01544,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,06f0407bb719,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01574,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,a66ee42176b0,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01613,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,48d079d54f93,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01625,500 free text msgs. Just text ok to 80488 and we'll credit your account,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,44877eb0a6b7,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01635,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,374ce13a1296,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01638,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G.",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,0f91c4b8c122,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01640,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,98d7b0ef656a,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01674,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,01f733d38ca9,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01688,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,f187c83794f5,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01691,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. ¡ê1.50 SP:Tyrone,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,2ae50a43ee0b,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01699,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,c73e5248d8d6,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01765,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY ¡ê10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,61390b572c5c,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01767,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,a031e53b406b,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01777,Call FREEPHONE 0800 542 0578 now!,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,ac1b1bc7fefb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01778,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,7db0a116c648,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01780,"Loan for any purpose ¡ê500 - ¡ê75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,5cb9262d83ee,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01848,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,fd2345334df2,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01876,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,f4738b21547b,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01904,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,5caab8209c17,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01930,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or ¡ê250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,4954b011831b,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01963,it to 80488. Your 500 free text messages are valid until 31 December 2005.,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,1f2c2c06caf7,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01978,Reply to win ¡ê100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,554b6c651667,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_01993,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,b464e104dfab,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_02003,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,7930c10da8c0,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_02023,"U can WIN ¡ê100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,9dfa9052b11f,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_02044,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,29d3faf35d22,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_02053,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,b04432404257,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_02070,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,374ce13a1296,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_02074,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,9ea27d56aafe,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_02079,85233 FREE>Ringtone!Reply REAL,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,7bdd4ac039b6,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
uci_02089,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX ¡ê1.50,en,uci_sms_spam_collection_v1,AD,AD,freeze_resample_from_labeled,,,ff240d392cdb,Dual freeze candidate. Re-label independently; ignore prior_label.,freeze_candidate
