id,text,language,source,binary_label,suggested_label,suggest_reason,label,annotator,template_group,notes
zh_pilot_0108,点击链接即可免费下载http://estoresrvice.189store.com//share/143538,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,e2ed9c63a019,
zh_pilot_0109,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0110,昨建【601588北辰实业】今学员收益10！午盘2亿建周末强牛，周一有望漲停，现招学员参与操作，咨询速电4006330658【广福基金】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,b78285c927cc,
zh_pilot_0111,【淳度】亲爱的，听说宝贝已经安全到您身边，感谢您的耐心等待，满意请给淳家五分好评哦~衣衣保养和售后问题可关注淳度微信：iqueend，回复“建议”即可获得！回复TD退订,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,b4b9fe87c092,
zh_pilot_0112,"(1/2)尊敬的客户，您合同号为*110*96的住房贷款，将于10/13进行扣款，本息合计3,077.87元，请您于还款日前一天【交通银行】",zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,1099fd6b6137,
zh_pilot_0113,平安产险助您轻松获取农业银行无抵押贷款。额度高放款快！详询徐经理13368188779如打扰敬请谅解(资金不得用于股市房市等领域)中国平安[福肯机电],zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,eceda8b24356,
zh_pilot_0114,复旦研究生遭室友投毒，破案缘于一条神秘短信，点击查看详细内容： http://t.cn/zTIS10X,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,dbdd99dd6a5c,
zh_pilot_0115,您尾号4118的招行信用卡在04日21:03发生消费人民币598.00元。[招商银行],zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,fb915098f5f1,
zh_pilot_0116,您尾号7544卡31日06:41工商银行收入16.41元。【工商银行】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,82d5df6d74be,
zh_pilot_0117,【24节气之幸福小满】今天是5.21小满，快来点击查看你的综合运势哦~ http://wap.zjicity.com/wxcs/W4mbG0,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,66bb4ba8db1d,
zh_pilot_0118,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mhd/c4sNq,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,acba29da0882,
zh_pilot_0119,房产投资良机尽在花园城市新加坡，可贷款7成，利率低于2.0，购房无限制，精装低税永久地契，考察团咨询4006531800,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,cbfd91050abe,
zh_pilot_0120,快速路/BRT/地铁口，【正商华钻】接待中心、精装样板间璀璨绽放，86-128平米通透臻品礼献全城！写出梦想，万元惊喜68762111,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,9a41e684cd20,
zh_pilot_0121,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0122,"尊敬的用户您好，您的套餐内有上网流量，请记得使用，特为您推荐 传赵薇陈坤友情破裂,因为周迅 点击查看详情：http://ent.3g.cn/IPNewsContent.php?nid=345826&sid=&cin=-2605&waped=10",zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,398bafbf5f81,
zh_pilot_0123,【链家咨询】办理赎楼.过桥.无抵.押.抵.押贷.款.利率基准起，2日可放款，循环授信不用不产生利息，链家金融部梁晓琴18201016055,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,6ce53b373c64,
zh_pilot_0124,恒生：本行已向閣下發出信用卡戶口5520-3720-06XX-X637(付款到期日：2013-06-17)的新電子月結單，請即登入個人e-Banking查閱。,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ee0f4c074e6d,
zh_pilot_0125,你好，我公司优惠代开增值税，普通国税，地税等各行业发票。需要请联系13392199916林经理。,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,42f0cc0909f1,
zh_pilot_0126,开盘热销人气爆棚！现紧急加推！地铁旁88平三居，近100得房率，实验二小招生在即，抢到即赚到!到访有礼! 5722300,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,18b7b584ff79,
zh_pilot_0127,"尊敬的炫铃用户，最新炫铃推荐:1 sorry,2 come back to me,3 会不会,4 无声占有,5 致青春,6 仙侠世界之错过,7 法海我不爱你(拨打10157888试听下载）",zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,a011e5eb4c65,
zh_pilot_0128,网曝大学女生最好嫁人的五大专业[腾讯]-中国移动冲浪助手:http://go.10086.cn/nd/lX0/OANCK,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,3465f9d0a7f7,
zh_pilot_0129,【大众点评】恭喜中奖！您订座成功并到店消费，抽奖获得了5元抵用券，优惠代码：103157506859429190，有效期至2014年9月30日，请至大众点评团使用。如有疑问，详询400-820-5527,zh,gitcode_zh_sms_8a104,0,FRAUD,fraud-intent-keywords,,,c5b49326efa3,
zh_pilot_0130,"订单1029389839,戚佳，5月22日20:05北京首都-杭州萧山,CA1714，变更为【2014-05-22 21:25北京首都-杭州萧山,CA1714 】请回电10106666确认机位【携程网】如需屏蔽，回复0000",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,f42447567cbb,
zh_pilot_0131,您账户9068于09月24日11:38网上支付人民币95.00。限时特惠9块9全国包邮 e95555.cn/99。[招商银行],zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,00d28c0b3bd4,
zh_pilot_0132,置业海南明星小岛，全生态纯氧之境，万宁核心大盘36万/套起，健康度假养老投资首选，尊享热带亲海生活4000401899,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,6c6b3e91732d,
zh_pilot_0133,短期借贷，中小企业贷款，房产汽车抵押贷款，承兑汇票，当天放款。67830109顾经理13817105408【瞿银投资】,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,a38c2d77c386,
zh_pilot_0134,360fangdao#：我正在使用360手机卫士防盗功能，能帮我找回被盗手机，推荐你也使用：http://shouji.360.cn,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,ae7b198c391b,
zh_pilot_0135,浑南红星美凯龙联盟专属VIP团购会！家具建材品牌3折起，凭短信专享购物满5000送100元加油卡！300张先到先得！报名送礼31371111,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,a1210da9d05f,
zh_pilot_0136,好消息！现免佣代理福田路与福中路交界中心区华润万家旁彩德城转角小铺火爆发售28-64平，总价3-4百万70产权军产可贷款港台人士不限，带五厘租约，今年8月交铺，肯德基，必胜客进驻有意请来电中原地产蒋军18675587097取消订阅回复0000【中原地产】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,b8dd9f44afbe,
zh_pilot_0137,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgi/NloRz,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ca88947f04e5,
zh_pilot_0138,一建《法规》5月25日首次开课可试听一节课，满意交费，华建中远领航一建通过率，北四环北大医学部逸夫楼702室9点4008008292,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,27f16399cf30,
zh_pilot_0139,爆笑二货老外雷人囧事集锦  http://g.wo.com.cn/h1L/9qjnor&h=1&f=a11Hh,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c0c987e87da2,
zh_pilot_0140,融汇财富携手银行合作，免抵押免担保贷款，月利息9哩，最高贷款额度50万，按揭中房产再贷款，详询：15980020168【国际经济】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,966601141e19,
zh_pilot_0141,皇家壹里双节两重礼！特价准现房限时抢购，重磅抽奖送惊喜。5月隆重推出245平米花园洋房，独享欧式台地园林，私藏超大楼间距。3166666,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,9a3f6fb48101,
zh_pilot_0142,现在买11选5中奖额外送彩金，单注最高奖金580元，别错过！ http://518.qq.com/p?105,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,866eb37c7448,
zh_pilot_0143,建鑫●金海岸C区：离一中更近一步！22#26#95㎡，看江大三房，24日早9点，全城狂欢大抽奖，人人有机会6315666【建鑫地产】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,ce0c2905bf17,
zh_pilot_0144,超炫的iPod touch5来啦！免费回复任意数字，6个积分/M值即可兑换抽奖，共2个中奖名额，快试试运气吧！所有参与用户还送100元旅游抵用券1张！您也可登录http://tuan.12580777.com查看详情！【12580商户联盟】,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,21587dbb4918,
zh_pilot_0145,"【春秋航空】恭喜您成为春秋绿翼会员，您的卡号9206030150074448469,交易密码为382202。为了保障您的合法权益，我们推荐您在春秋官网www.china-sss.com订购机票。您还可关注春秋航空微信，获取乘机提示及航班动态等专享服务。",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,89feae022843,
zh_pilot_0146,探秘中国唯一核武器生产单位[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mfy/pHkEr,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,f2f5d251f5a9,
zh_pilot_0147,"31号周末没地去，数钱乐！数多少送多少，还有寻宝、抽奖参加！3098/㎡起,购房0月供,最高省6万！63273333【溪畔美域】",zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,b9e5431f2fab,
zh_pilot_0148,现在买11选5中奖额外送彩金，单注最高奖金580元，别错过！ http://518.qq.com/p?105,zh,gitcode_zh_sms_8a104,1,FRAUD,fraud-intent-keywords,,,866eb37c7448,
zh_pilot_0149,你好：我公司可向外优惠代开发票，如：商业，服务业，建筑业，17增值税等。验证后付款。联系：13538208408林生,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,a9cdfc019fbe,
zh_pilot_0150,嗨~亲！欢迎您首次访问联通WO+分享平台，点击连接即可成为会员享受联通最新优惠，每天参加幸运大抽奖，奖品多多iphone4s送不停喔。 http://t.17wo.cn/5X3781,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,c33fb2b882b6,
zh_pilot_0151,你好！有车有房急用钱，找中金，短期周转贷款，当日放款，车辆抵押最快5分钟拿钱，银行抵押贷款2-5天可批贷，咨询：51292222,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,79a41d9863a3,
zh_pilot_0152,2013年04月17日是您招商银行信用卡（尾号8389）还款提醒日。【支付宝】,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,1d762d75a445,
zh_pilot_0153,敲响的是钟声，走过的是岁月，留下的是故事，带走的是希望，盼望的是美好，送来的是祝福。祝您生日快乐！【杭州西溪宾馆86-571-85396666】,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,b3b928e486e0,
zh_pilot_0154,"工银信用卡爱购（IGO）全球——新加坡航空A380北京启航，使用工银环球旅行信用卡、工银白金卡及金卡支付可享超值特惠，北京往返新加坡含税费2,500元起，快点击链接抢票：http://www.singaporeair.com/booking-flow.form?promotionType=commercial＆id=36189。更多优惠票价详询新航客服010-65052233。工银信用卡【工商银行】",zh,gitcode_zh_sms_8a104,0,FRAUD,fraud-intent-keywords,,,bb963f781cc6,
zh_pilot_0155,5月，去武汉北看铺，来访即有机会抽奖中铺子！首付10万买铺，年收租2万，5年回本！免费热线400-027-5886【融园.中国家具第一城】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,a0099d5645fa,
zh_pilot_0156,白色床只要280元！月星家具工厂抄底价销售，4月20日起疯狂回馈龙城市民15天，光华路东首198号月星大厦88879531【月星家具工厂】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,070c10a11d6f,
zh_pilot_0157,8/31前，在惠州地区汉拿山所有门店刷平安信用卡消费尊享指定菜品买一送一，数量有限，送完即止，详询网站。【平安银行】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,59dbf2b46d4b,
zh_pilot_0158,广汉铺王！中心商业核心，世界500强法国欧尚鼎力入住，广信鹭镇40平起临街金铺折上折火爆热销，财富热线5506666【广信鹭镇】,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,1f84acc6102a,
zh_pilot_0159,【味多美】您好，感谢您购买味多美产品，您的订单号是bj2014111236300。若您收到蛋糕后在微博或微信朋友圈晒图好评，可获赠蛋糕代金券。,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,dcf3c27cbe23,
zh_pilot_0160,财富早间版：三中全会闭幕通过全面深化改革决定，国防军工板块存利好；投资者担忧联储削减QE美股下跌。A股指数昨日虽上涨然量能不济，判断为弱势反弹，目前整体仍处下降通道应继续保持谨慎观望为宜。康美药业、中新药业可逢高了结。投资建议仅供参考。【招商证券】,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,a933f4ae73aa,
zh_pilot_0161,付款校验码897204，购买网票网(50.00元)。【支付宝】,zh,gitcode_zh_sms_8a104,0,TRANSACTION,account/order/auth/logistics-result,,,c8c72a54b156,
zh_pilot_0162,急用钱，找宜信。无抵押，无担保，信用贷款。资料简单，2~3天放款，无前期费用，贷款额度1~50万。咨询电话：18657495775【杜经理】,zh,gitcode_zh_sms_8a104,1,HARASS,collection/gray/adult/gambling,,,31e91da5ca35,
zh_pilot_0163,"""截止到2014年08月07日，您的帐户当月可用余额为36.40元。",zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,48fdf49f9430,
zh_pilot_0164,您的宽带密码本次已次修为831536，如需重新修改，请拨10001+3+1+1按语音提示修改。如果您使用了路由器拨号，需您登陆到路由器上更改成重置后的密码，保存重启测试。,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,7f78901d304f,
zh_pilot_0165,你好！本公司可代开各种税票（用票后付款）需要请联系：13967898093刘先生,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,761b02537193,
zh_pilot_0166,成都平安信用贷款为您解决资金困难，依托平安集团优势，无需任何房产作抵，无需他人作保，您的借款专家：罗经理13980903932【平安银行】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,5324995a7c51,
zh_pilot_0167,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mhl/xvteN,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,acba29da0882,
zh_pilot_0168,2013最给力的“发短信、夺宝箱”活动开始啦！回复1-5000000之间任一数字即可参与夺宝，笔记本电脑、数码相机、话费等大奖等您挖，每月1000份奖品等您拿，发个短信试试运气吧。回复字母JP或数字0了解奖品清单！无信息费，短信资费按标准资费收取。,zh,gitcode_zh_sms_8a104,1,TRANSACTION,account/order/auth/logistics-result,,,ead90a613b42,
zh_pilot_0169,"【中国平安】尊敬的客户您好，平安直通车险为您私人定制承保方案，请点击 u.pingan.com/u/2Izym2 查看，还享超多专属回馈。报价详情：交强险765.41元,商业险2617.51元，含(车辆损失险96800,商业第三者责任险500000,全车盗抢险47432,司机座位责任险10000,乘客座位责任险4*10000,玻璃单独破碎险(国产),及相关不计免陪)车船税350元，仅供参考，最终价格以出单为准。详询95511转4转2转1朱滔工号810473。",zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,7e316762dc18,
zh_pilot_0170,成考报名中，在职人员、高起专、专升本、专业齐全。需要学历提升的可以来咨询或者报名，www.jxczw.com 15870005288廖老师,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,09d537a945eb,
zh_pilot_0171,澳门网上娱乐城：真人百家乐，足球投注，时时彩，港彩1：48，股票T+0，免费试玩，首次充值即送30彩金，网址：www.d5525.com,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,ec0a8e0f4659,
zh_pilot_0172,影院搬上车，全新帕萨特影院版23.98万，全川最低价，购车送iPhone 5、置换享8千礼包、分-期两年零利-息38169929【天牛坤泰】,zh,gitcode_zh_sms_8a104,1,NEEDS_REVIEW,spam-unclear,,,6e4c61b90268,
zh_pilot_0173,移动微博调查:你最喜欢哪个话题？A黄金价格走势，B戛纳电影节，C毕业季，回复参与抽奖，礼品详情http://139url.cn/9jef6g,zh,gitcode_zh_sms_8a104,1,AD,spam-link-promo-candidate,,,c2b1778d8ecc,
zh_pilot_0174,"急用钱吗，有房产/轿车短期借款当日放款。银行借款3-5日批贷，已有银行借款房屋还可贷房屋评估值的100,办大额信用K,详询51291111",zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,f274ee3b9e11,
zh_pilot_0175,600223鲁商置业明日必涨，不涨我司免费赔偿５个点。欢迎来电把握精准买卖点双赢致富热线：02066228129 南方私募基金,zh,gitcode_zh_sms_8a104,1,AD,merchant-promo,,,7ca7d2eca775,
zh_pilot_0176,新股发行提示：6月20日发行732168莎普爱思21.85元/股，申购上限0.6万股。仅供参考，以沪深交易所公告为准。【招商证券】,zh,gitcode_zh_sms_8a104,0,NEEDS_REVIEW,normal-unclear,,,4492a782fc88,
zh_pilot_0177,接上:7。即日起至11/30期间，申请满额可获刷卡金及积分，首次申请额外奖励5万积分，详询卡背面客服热线。【浦发银行】,zh,gitcode_zh_sms_8a104,0,AD,merchant-promo,,,214d8d4724f3,
