id,text,language,source,uci_binary,suggested_label,suggest_reason,label,annotator,template_group,notes
uci_pilot_0481,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,68248d71dcc0,
uci_pilot_0482,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,f0239f056c7b,
uci_pilot_0483,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,2cc64639dece,
uci_pilot_0484,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,668644063d07,
uci_pilot_0485,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,e78f1325269f,
uci_pilot_0486,Oh for fuck's sake she's in like tallahassee,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,e00a1d0dcaaf,
uci_pilot_0487,I will be outside office take all from there,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,d4701c0c27c0,
uci_pilot_0488,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,bcceed6ac7c3,
uci_pilot_0489,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",en,uci_sms_spam_collection_v1,spam,AD,spam-link-promo-candidate,,,283f3bbd46f6,
uci_pilot_0490,Anything lar then ü not going home 4 dinner?,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,4bf1144b5647,
uci_pilot_0491,Good. No swimsuit allowed :),en,uci_sms_spam_collection_v1,ham,HARASS,adult-dating-debt-harass,,,91def3656b66,
uci_pilot_0492,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,03f1a7d1d366,
uci_pilot_0493,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,ce4c84c4a0d5,
uci_pilot_0494,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,en,uci_sms_spam_collection_v1,spam,FRAUD,fraud-intent-keywords,,,d4af999f389b,
uci_pilot_0495,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",en,uci_sms_spam_collection_v1,spam,HARASS,adult-dating-debt-harass,,,1289f7ad23a2,
uci_pilot_0496,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,762706dc210d,
uci_pilot_0497,Thanks love. But am i doing torch or bold.,en,uci_sms_spam_collection_v1,ham,NEEDS_REVIEW,ham-personal-or-unclear,,,0015ac838169,
uci_pilot_0498,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,f187c83794f5,
uci_pilot_0499,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,en,uci_sms_spam_collection_v1,spam,AD,merchant-or-subscription-promo,,,98d7b0ef656a,
