id,text,language,source,binary_label,suggest_reason,label,annotator,template_group,notes
zh_00119,南京华美整形美容医院5月优惠季4月25日正式启动！全场低至5折！36天与您疯狂塑美！中韩顶级专家任您钦点！咨询02583336888（手机报,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,a2363cbd4dfb,整形医院+5折优惠促销
zh_00121,大河西，市府旁【潇湘奥林匹克花园】70-140平N+1绝版户型、1万平运动城、明德学校、15亿尖山公园、超值VIP全城邀约！88398666,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,30e4c048adfc,潇湘奥林匹克花园+88398666
zh_00123,周年庆巨惠：满177送玉菇甜瓜2只装或新西兰加纳果8只装，更多惊喜活动等你参加yummy77.com【美味七七/原正大天地】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,b36e9cb3833c,美味七七+yummy77.com
zh_00124,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgM/PWhfi,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,ca88947f04e5,冲浪助手新闻推送
zh_00125,别让孩子输在学习方法和习惯上，个性化辅导专业测评量身定制学习方案，逐一解决问题提高成绩。台江83299155鼓楼85165363【未名教育】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,0ab52b51015c,未名教育+个性化辅导+83299155
zh_00126,短信广告、精准营销，低投入高回报的广告媒体，100受众率，任意指定区域发布，广告直达终端客户群体。李经理：15178268603,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,c86df759fae2,短信广告+精准营销+15178268603
zh_00127,【联通热门应用推荐】疯狂斗地主(赢奖)――网络真人对战斗地主，体验秒杀对方的快感！免费下载:http://wostore.cn/I3IRFn,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,AD,,036d47b605e6,联通官方应用推荐+赢奖活动
zh_00129,"(1/2)尊敬的客户，您合同号为*110*96的住房贷款，将于12/13进行扣款，本息合计3,077.87元，请您于还款日前一天【交通银行】",zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,1099fd6b6137,交通银行贷款扣款通知
zh_00130,慧聪联合民生银行推出最高额度50万无抵.押贷.款年息9，灵活支配无手续费，5月24日专场说明会。18221156220【慧聪网】,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,dec355ef4448,慧聪+民生银行+50万贷款+18221156220
zh_00131,闪耀京城新品即将开盘！燕莎东北中央别墅区核心，地铁旁，120-200平两梯两户低密绿色健康华宅。详询4006038377【万通·溪悦府】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,4a0d3027760f,万通溪悦府+4006038377
zh_00132,尊享10公里私家沙滩！防城港恒大御景湾即将隆重开盘，50-140㎡一线海景房送1500元/㎡豪装，认筹即享开盘额外85折4006700333,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,eec216895971,防城港恒大+4006700333
zh_00133,"【海航】陈广大会员，您08月10日搭乘海南航空7184大连至北京的航班将新增500里程.原可用里程250,请及时关注里程入账情况!",zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,87a31ffc5c84,海航里程入账通知
zh_00134,读美澳英加大学和全英文美国高中、国际高中大连招生会于5月18日下午2点在大连香洲饭店举行，欢迎家长光临！01084390808【爱迪学校】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,66097c9054f2,爱迪学校+01084390808
zh_00135,不抹药一次见效专治牛皮癣、湿疹、皮炎、荨麻疹；医保定点沈阳·市中山皮肤病研究所百万现金援助会诊活动，即日起治疗优惠20。询88523656,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,580726f2f277,沈阳皮肤病+88523656
zh_00136,下午好人民广场附近，上海新世界城旁，三地铁交汇，04年精装板式全南两房115平，业主急售450万，意电小平13524759803【房源推荐】,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,1b3a0a85ce4a,私人房产出售+13524759803
zh_00137,首付5万为爱筑巢！买婚房送家电，再领万元低金券，房展会期间加推17号楼 ，一期6月底抢鲜入住，婚房专线3237777【康庭美墅】,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,e5d3881fdb24,康庭美墅+婚房+3237777
zh_00138,【支付宝】付款校验码194545，购买小米科技5*(1299.00元)。,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,ab2ef49eb6f8,支付宝付款校验码
zh_00139,买三居送一居！第二机场地铁直达85-115平瞰景洋房，首付19万起，致电享万元优惠，免费领水木年华演唱门票4000119227,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,6684bee9fbf7,机场核心区+85-115平+4000119227
zh_00140,10-12日澳柯玛电动车超级换购价298、798元，引领夏季换购风暴，母亲节赠精美礼物！地址上街【新日电动车】店85131926【上街公司】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,3a862e55363d,澳柯玛电动车+298/798+85131926
zh_00141,千亩高尔夫推窗即揽！恒大集团强势打造洪城第一成熟大盘！恒大绿洲121-177㎡奢装豪宅即将售罄，递减惠售85706999【恒大地产 】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,c3a39857cfb4,恒大绿洲+85706999
zh_00142,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_00143,"你好，中信集团长期在本地发放小额贷款，免抵押，免担保，年息15 ，当天办理可放款。联；13544453008,刘经理。.",zh,gitcode_zh_sms_8a104,1,collection/gray/adult/gambling,HARASS,,b474a484aa1a,中信集团+小额贷款+13544453008
zh_00144,友好提醒：尊敬的动感地带客户，您目前的话费为62.07元，允许话费透支额为0.00元，预存款余额为11.63元，为保证您的通信畅通，请您及时缴费，以免停机给您带来不便。拨打10086-1或登录www.10086.cn即可轻松便捷交话费。点击以下链接即可查询您的实时话费和余额：http://wap.ln.10086.cn/nologin?type=1302,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,TRANSACTION,,7a6cb4ec75c8,移动话费+缴费提醒
zh_00145,"智能手机/国际触摸屏技术展5月23-25深圳会展中心3-4号馆举行,展讯、信利南玻近300家企业参展邀参观凭名片0755-82968239",zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,e233b11acb61,展会+0755-82968239
zh_00146,雪球验证码：3923 ，请在30分钟内完成验证。【雪球】,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,fbed7f962c7f,雪球验证码
zh_00147,您好！截至到2014年09月18日23时51分，您定制的（1）预存返话费捆绑10元流量包，数据流量剩余0.0MB，本地移动数据流量剩余0.0MB，（2）全球通套餐专属短信包，短信剩余44条，（3）全球通88商旅套餐，语音剩余32分钟，数据流量剩余0.0MB，（4）15元数据流量加油包，数据流量剩余19.13MB，感谢您的使用。中国移动,zh,gitcode_zh_sms_8a104,0,account/order/auth/logistics-result,TRANSACTION,,e8326146aee3,移动套餐余量详细提醒
zh_00148,尊敬的北京现代车主朋友：感谢您的支持和信赖，为回馈您对北京现代的厚爱，0首付、0利息就可将您的爱车置换升级为T动力全尺寸豪华SUV全新胜达，部分车型更可享0月供升级金融礼遇，数量有限，先到先得，详情请致电052386826366。北京现代泰州宝天4S店,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,98df0353a8b0,北京现代+置换升级+052386826366
zh_00149,【流量精英华山论剑】线上分享应用活动，邀您与众高手一战江湖！战斗值排名高者将获得iphone手机、ipad mini、数码相机等豪华大礼相赠！还有抽奖好礼送院线通电影票、流量卡。快来【翼分享】行走江湖：http://wap.189share.com/dghd3,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,FRAUD,,1f5d6f3efdf3,联通活动+iPhone抽奖+http://wap.189share.com
zh_00150,您已成功购买影票。请凭验票码27806574至大厅影院自助机取票2张。影票信息：03月15日13:20，极品飞车（数字ＩＭＡＸ３Ｄ），UME国际影城华星店2号厅K排13座；K排12座。【网票网】,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,81d7b0432ecb,网票网电影票购买成功
zh_00151,尊敬的贵宾，全新护养品牌#东方季道#上市后，获得业界专家、媒体、消费者无数好评。其独创肌质寒平热之性，创新呈现肌肤调养系列。夏三月，循四季调养之序，特推出切合面部的护理臻品。28天朔望之间，缔造灵透无暇如玉美肌，期待您的莅临 ji.tmall.com【东方季道旗舰店】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,c843429f3c59,东方季道+天猫旗舰店+ji.tmall.com
zh_00152,山庄5月22日开业大吉，内设棋牌、茶艺、啤酒广场及农家小炒敬请广大顾客光顾地址青年林向上两百米18394111100[卓尼县山珍园农家山庄],zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,649d3b37c1a7,农家山庄+18394111100
zh_00154,【惠生活】5月15日（明日农历四月初七，宜开市、交易）【商讯】畅刷 桂林热荐，中青旅遨游网特价厦门鼓浪屿、集美学寸、永定土楼双飞5日1780元/人，抢拍热线：2308600。（本信息仅供参考）【娱乐】有个妹子跟我聊起了择偶标准，说不喜欢帅的，比较喜欢我这样的！当时心里挺美的，现在越想越觉得哪不对！（发送KTHSH到10086永久免费开通）,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,151498fabfeb,惠生活+桂林+2308600
zh_00155,亲爱的用户，今天下午3点，将举行小米手机剩余订单专场，欢迎届时访问小米网xiaomi.com购买。【小米】,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,AD,,f99faeeffb23,小米+剩余订单专场+xiaomi.com
zh_00156,周至移动特为您推出联想278T智能手机，仅需199元，并赠价值30元礼品一份，详询客户经理刘锐，电话13571873031。[周至移动],zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,872dcb2ff8af,周至移动+199元+13571873031
zh_00158,儿童厌食，盗汗，形体瘦，易感冒，精力旺盛，皆因脾胃失调，肝气积郁所致。调理应从舒肝健脾入手。芪斛楂儿童脾胃健康咨询热线02887766203,zh,gitcode_zh_sms_8a104,1,merchant-promo,AD,,d3a4b3ec4a03,儿童脾胃健康产品+咨询电话02887766203
zh_00159,【网票网】您已成功购买影票。请凭序号50061980验票码187120至影院大厅网票网自助机取票1张。影票信息：06月08日20:55，明日边缘（数字３Ｄ），博纳悠唐国际影城1号厅10排15座。,zh,gitcode_zh_sms_8a104,0,normal-unclear,TRANSACTION,,8032a7e7796c,电影票购买成功通知
zh_00160,社区经典-QQ会员温馨提示：为保障您正常享有会员服务，本月将免费收到不超11条短信腾讯客服0755-83763333,zh,gitcode_zh_sms_8a104,0,normal-unclear,NEEDS_REVIEW,,4c0906386277,QQ会员业务提醒，非目标域
zh_00161,亲爱的掌柜，您的直通车“极品飞车推广计划 04-04 22:47”推广计划即将到达日限额，请您根据推广的实际情况进行调整。【淘宝网】,zh,gitcode_zh_sms_8a104,1,spam-unclear,TRANSACTION,,acf8280994d1,淘宝直通车推广计划日限额提醒
zh_00162,3月10日绿城迎战亚泰，绿城进几球就送几个ipad mini！还有IPhone5等你拿！详情于 wap.500.com 查看【500彩票网】,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,e4f866af39c7,500彩票网+进几球送ipad+博彩活动
zh_00163,你好，大唐S18 4.5寸屏 （乐享话费包） 530.00   十台送一台  欲购从速  联系电话13919999908[兰州兴盛嘉源电子科技有限公司],zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,AD,,3e828ce15155,手机+乐享话费包+530元+十台送一台+13919999908
zh_00164,查询余额服务：您总账户余额为116.76元。详情为：主账户余额116.76元，副账户余额0.00元。温馨提示：主、副账户余额根据您账户进账和消费情况计算得出，所有消费（除通信账户支付业务或其他约定费用外）优先从副账户扣减。移动官网充值（ www.10086.cn），便捷安全，支持网银、支付宝、财付通等，更有超值折扣优惠，还可查询更多话费及产品信息。感谢您的使用，中国移动。,zh,gitcode_zh_sms_8a104,0,merchant-promo,TRANSACTION,,3d5017fc72db,移动话费余额查询
zh_00165,你好，我是金华达税务代理有限公司，本公司可向外代开各票据，如；国税，地税，通用机打，房屋租赁等等。。有需要13613070119蔡小姐,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,e5e67850d1f3,代开各票据+国税/地税/房屋租赁
zh_00166,公司注册2500全包，地址不过年检一千全包，代理记账167元/月网站www.dz126.com黄小姐18925204112【德智企业】,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,926b4da3bfa4,公司注册+代帐+代开发票综合推广
zh_00167,幼升小，如高考，思维提升是法宝！沪上首届数学思维嘉年华，全面提升十大思维力，让宝宝从小聪明胜人一筹！免费体验4006217665【至慧学堂】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,1944a78fb3df,教育思维嘉年华+免费体验+4006217665
zh_00168,零抵 _ 押免担保，简单资料就可申请1到30万.2天到账（非民间）.电话：1 86637212 23-【可直接回复】,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,HARASS,,cf652480f749,无抵押+免担保+1-30万+2天到账+186637212
zh_00169,长虹电视5月23-26日节能补贴未班车长虹一全场满千反百十节能补贴十商家补贴最高让利3000元，询15299508080【国美电器长虹专柜】,zh,gitcode_zh_sms_8a104,1,spam-unclear,AD,,3983a86e78e2,长虹电视+节能补贴+满千反百+3000元让利
zh_00170,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_00171,意生下午盘中布局300223北京君正，明天开盘拉高5个点以上，请重点关注。如有盘中合力拉高着请来电07523106697王老师【意生公司】,zh,gitcode_zh_sms_8a104,1,spam-unclear,HARASS,,678d67a5be80,意生公司+带客布局300223+拉高5个点
zh_00172,【天上掉下个Iphone5！】通信助手的众亲们，回对应数字设置优先接收的回执精品资讯：2、健康；4体育；6娱乐。成功设置可参与次月Iphone5和1000元话费抽奖。您还可登录 http://v1x.cn/V2X 设置，访问产生的流量费按标准收费。中国移动,zh,gitcode_zh_sms_8a104,1,account/order/auth/logistics-result,FRAUD,,7df64b8e94cb,假冒移动官方+iPhone5抽奖+http://v1x.cn/V2X
zh_00173,【手机软件推荐：天下趣闻】一只绵羊跳下悬崖身亡，1500只绵羊随后从同一处悬崖跳下。这是2013年3月发生在土耳其东部城市盖瓦什的一件新鲜事，想知道为什么吗？天下趣闻为你展示出乎意料的世界！点击下载 http://139url.cn/98r6hc,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,HARASS,,6cbbcffa125b,联通应用推荐+天下趣闻+诱导下载
zh_00174,您好，刚才为您服务的投顾工号为714047，如有任何疑问，可随时拨打021-36129866咨询，谢谢您的支持！【金策黄金】,zh,gitcode_zh_sms_8a104,1,spam-unclear,NEEDS_REVIEW,,1d62dc37ce61,投顾服务通知，非四类
zh_00175,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgx/QHpF4,zh,gitcode_zh_sms_8a104,1,spam-link-promo-candidate,NEEDS_REVIEW,,ca88947f04e5,冲浪助手新闻推送
