id,text,language,source,orig_label,label,annotator,template_group,notes,reason
iiitd_00091,"In a battle, a soldier prepared to bring his wounded friend back from the field. His Captian said,  Its of No use! ur friend must be dead. But soldier still goes &  brings back his friend. Seeing the dead body, Captain says I told you its of no worth. He's dead. The soldier replies.... No sir, it was really of worth. When I got to him, my friend saw me, smiled & said his last words.  I KNEW U'll COME. .",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,cc42d5ab18fa,latin-script-hinglish-or-en-IN;not-devanagari,非正式对话，非目标域
iiitd_00092,"In a battle, a soldier prepared to bring his wounded friend back from the field. His Captian said,  Its of No use! ur friend must be dead. But soldier still goes & brings back his friend. Seeing the dead body, Captain says I told u its of no worth. He's dead. The soldier replies No sir, it was really of worth. When I got to him, my friend saw me, smiled & said his last words.  I KNEW U'll COME. . Dedicated to allGreat friends..",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,cc42d5ab18fa,latin-script-hinglish-or-en-IN;not-devanagari,私人对话片段，非目标域
iiitd_00093,"In a bathroom , a boy touches a girl everywhere ! U know whose that boy ? Stupid it's lifeboy soap ! Dirty ppl alwz think drty..",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,fc29b223aaae,latin-script-hinglish-or-en-IN;not-devanagari,告知去洗澡，闲聊
iiitd_00094,Why are condoms transparent?? so that sperms can atleast enjoy the scene even if their entry is restricted...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,aa06e5180399,latin-script-hinglish-or-en-IN;not-devanagari,日常短信，非目标域
iiitd_00095,"In a Bar, a man attended a phn-call:  Hello! Yes Honey. Wife: Darling, I'am in a shopping mall. Shall I buy Jewellery worth Rs. 1 LAKH? Man: Sure Honey. Wife: 1 Silk-Saree worth Rs. 20000 dear, shall I? Man: One saree not enough honey, tak 1 more. Wife: Ok dear, I hv ur credit-card. Shall I use now? Man: Sure, with pleasure. All frnz asked him aftr he put down his mobile: U luv ur wife dis much? Man: EXCUSE ME, WHO's MOBILE IS THIS?",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,25496344db80,latin-script-hinglish-or-en-IN;not-devanagari,私人闲聊，非四类目标域
iiitd_00096,"In a bar, a man attended a call: Hello. . Yes Honey. Wife: Darling, I'm in shopping mall. Shall I buy jewellery worth Rs. 1 lakh ? Man: Sure Honey. Wife: 1 silk saree worth Rs.20000, shall I ? Man: 1 saree nt enough honey, take 1 more. Wife: Ok dear, I hv ur credit-card. Shall I use nw? Man: Sure, with pleasure. All frnds asked him after he put down his mobile: U luv ur wife dis much? Man: EXCUSE ME, WHO'S MOBILE IS DIS?",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b785bbeaeb9e,latin-script-hinglish-or-en-IN;not-devanagari,私人通信，非目标域
iiitd_00097,"In 3 words i cn sum up, Evrythng i learnd abt lyf: it goes on..'' Evrythng i learnd abt luv: it doesn't last.. Evrthng i learnd abt ppl: dey change fast..",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,da1fc172fb80,latin-script-hinglish-or-en-IN;not-devanagari,无关短信，非目标域
iiitd_00098,"In 2 mins, gng to get rdy 4 colg.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5a8b60495345,latin-script-hinglish-or-en-IN;not-devanagari,闲聊大学生活，非目标域
iiitd_00099,"In 1980,IDBI rejected Ambani's loan..bt nw Ambani is plannin 2 buy IDBI. Dis shows nthng is imposble.. Today ICICI rejected my loan... Anywaz.. Gud nyt",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,88d8e2b8f11a,latin-script-hinglish-or-en-IN;not-devanagari,早安/晚安祝福，非目标域
iiitd_00100,"In 1935 american govt. had killed a person on 1st satday of Aug, the next day his frend died commiting suicide.In his memory americon govt. had declared 1st Sunday of every Aug as Friendship day.On dis 73rd friendship day.I wish u 2 send dis story 2 all friends '!HAPPY FRIENDSHIP DAY IN ADVANCE",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,ac5aef69ec09,latin-script-hinglish-or-en-IN;not-devanagari,友谊日/友谊手链chain消息，非目标域
iiitd_00101,irl: kon ho tum boy: hasrat tumhar?? girl: takte ho kya ? boy: surat tumhari. girl: karte ho kya? boy: pooja tumhari girl: kafir ho kya? boy: aise he sahi girl: chahte ho kya ? boy: mohhabat tumhari girl: pachtao ge? boy: kismat hmari. girl: married hoon mein? boy: pehle bhonk Deti Manhoos narii,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,c45d63a5c4a7,latin-script-hinglish-or-en-IN;not-devanagari,朋友间闲聊，非目标域
iiitd_00102,"Yr,dis week toh i hav my summr prjc evaluatn..so m reely bzy..may b nex week den.. u'r free til wen?",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,73d5dc4700bb,latin-script-hinglish-or-en-IN;not-devanagari,私人短信，非目标域
iiitd_00103,in ;->:):-PB-),hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b489c6c92a45,latin-script-hinglish-or-en-IN;not-devanagari,私人闲聊，非四类目标域
iiitd_00104,"Imprtance of THUMB - child use it 4 chewing, Illiterate ppl use it 4 sign, winners 4 victory & my FANS use it 4 reading my msgs Oh..U too? Crazy fans!",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,98296073f12c,latin-script-hinglish-or-en-IN;not-devanagari,日常沟通，非四类目标域
iiitd_00105,Impossible may be spelled asI m possible..........buh.....nevr spell Rajnikant asRajni cnt.it hurts. MIND IT ;),hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,56a38ac9df29,latin-script-hinglish-or-en-IN;not-devanagari,Rajnikanth超能笑话，私人娱乐
iiitd_00106,Important News..My heart4 Sale..100%Discount..PlzInformToAllUrFemale friends...!!Last date istomorowFebruary14th.. so hurry up..!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,0fd85ffa0e05,latin-script-hinglish-or-en-IN;not-devanagari,日常短信，非目标域
iiitd_00107,"IMPORTANT MSG:-DrIviNg krTe TiMe DriNk Na kaRe,Qki,SPEED BREAKER AA JAANE SE PEG GIR SAKTA HE..!!",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,93d509bbe9b5,latin-script-hinglish-or-en-IN;not-devanagari,私人对话片段，非目标域
iiitd_00108,"Important Health tips:> Answer the phone by left ear.> Dont take medicine with cold water.> Dont have huge meals after 5 pm.> Drink more water in the morning, less at night.> Best sleeping time is from 10 pm to 4 am> Dont lie down immediately after taking medicine.> When battery is down to last bar, dont answer the phone, as the radiation is 1000 times stronger.! Convey this to those whom u care for.Kindness costs nothing...",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,6e05135bd44b,latin-script-hinglish-or-en-IN;not-devanagari,日常沟通，非四类目标域
iiitd_00109,"Important Health Tips: >Answer the phone by left ear. >Dont take medicine wd cold water. >Dont have huge meals after 5pm. >Drink more water in the morning, less at night.  >Best sleeping time is from 10 pm to 4 am.  >Dont lie down immeditely after taking medicine. >When battery is down to last bar,dont answer the phone,as the radiation is 1000 times stronger. >Donot put the phone to ur ear immediately after dialing the no. as the radiations are maximum and can damage the ear. Let the caller pick the call then put the phone to ur ear. Forward this to people you care about. Kindness costs nothing.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,17b668adec8f,latin-script-hinglish-or-en-IN;not-devanagari,要求转发的chain message，非目标域
iiitd_00110,IMPORTANCE OF PERCENTAGE...  (%).. BOY- Tere 12th me kitne percentage the? GIRL- 97% B- Baap re Itne me to kisi gareeb k 2 bache pass ho jate...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,95a9811033ae,latin-script-hinglish-or-en-IN;not-devanagari,政治笑话/段子，私人娱乐
iiitd_00111,"Why a person with a broken heart does not need General Knowledge ?????????? cz 'Jab Dil hi toot gaya, toh  'G.K'  kya karenge!!",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,61fe05266a0f,latin-script-hinglish-or-en-IN;not-devanagari,心碎/情感类段子，非目标域
iiitd_00112,"ZINDGI mein kuch lamhe khas ban gaye,Mile to MULAQAT or Bichde to YAAD ban gaye,kuch lamhe dhire dhire fisalte chale gaye,par jo dil se na gaye vo aap ban gye.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,53b90e7e9387,latin-script-hinglish-or-en-IN;not-devanagari,政治笑话/段子，私人娱乐
iiitd_00113,IRL: I'm sure ki duniya mein sab se badi tumhari Lulli hai! GUY: (excited) Achcha! Woh kaise? GIRL: Kyonki is ke baad Lund ki category shuru hoti hai.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,782b574ec621,latin-script-hinglish-or-en-IN;not-devanagari,低俗双关笑话，私人娱乐
iiitd_00114,Importance of percentage.. Boy: Teri 12 me kitni %age thi? Girl: 97%..  Boy: Baap re! Itne me to kisi gareeb k 2no bacche pass ho jate..!!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,a00c89862e58,latin-script-hinglish-or-en-IN;not-devanagari,政治笑话/段子，私人娱乐
iiitd_00115,Immediately.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,7517e673f104,latin-script-hinglish-or-en-IN;not-devanagari,非正式对话，非目标域
iiitd_00116,"Imitinef Mercilet' is a medicine which cures blood cancer. Its available free of cost at Adyar Cancer Institue in Chennai, Banglore, Trivandrum, Kovai Rama Krishna hospital. Create Awareness. It might help someone. Forward to as many as U can. IF NOT, 4WARD ATLEAST 2 ONE WHO CAN FORWARD MANY.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5157a858afa6,latin-script-hinglish-or-en-IN;not-devanagari,无关短信，非目标域
iiitd_00117,ime: 63 mins approx,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5b7c65645a29,latin-script-hinglish-or-en-IN;not-devanagari,朋友间闲聊，非目标域
iiitd_00118,Imagine.. Urself in a boat which is sinking. Sharks all round u.Wat u can do 2save ur self? very simple yaar.. stop imagining..,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,5747e124ebf9,latin-script-hinglish-or-en-IN;not-devanagari,日常沟通，非四类目标域
iiitd_00119,"IMAGINE u n me joined NASA AFTER 1 MONTH, they will change their name frm NASA to SATYANASA ;-)",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,68f5a069dc48,latin-script-hinglish-or-en-IN;not-devanagari,闲聊消息，非目标域
iiitd_00120,Imagine the world widout GIRLS...galiya sunsancollege viranduniya pareshantanha insanna jaanuna jaanhar taraf bas  DOSTANA& JAI HANUMAN.!!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,af1021457f5e,latin-script-hinglish-or-en-IN;not-devanagari,闲聊大学生活，非目标域
iiitd_00121,"Imagine 10years from now!Ul be a gud spouse! A parent of 2 mayb. Gettin a chance 2 visit d college was ur dream since uve left! U came! U c d long pA HILARIOUS MSG 4M A FRUSTATED VICTIM OF CHAIN MSGS... I want 2 thank all my frnds who have 4wded chain msgs 2 me in 2009 and continuing.. BCOZ OF URathways of fate lyin lonely ahead wid bundles of scatterd leaves fallen frm d tree of luv!D tree of hope..! De tree under which once friendship was made! KINDNESS: 1) I stopd drinkin Coca cola aftr i found dat its gud 4 removing toilet stains. 2)i stopd going 2 movies 4 fear of sitting on a needle infecU fell in love wid sum1! Lonely classrums wid a gentle breeze frm de window of change!Fills in d thoughts of d past! Pictures of ur frnds flash thruh urtd with AIDS. 3)4wded hundreds of msgs bt still waiting 4 free balance... 4)i smell lyk rottn egg since i stppd usin deos coz de cause cancer.. 5)i al mind like photographs!The moments u spared 2gethr..!D sadness dt they r all gone!Their voice haunt ur thoughts!Only memories wud b ther in place of ur fso donatd all my savings 2 7 yr old poor girl who was abt 2 die in hospitl abt 7000 times.. 6) made 100 wishes b4 4wdin those Ganesh, devi maas pics etriends!In d darkness of ur memories!In d darkness of ur thoughts!Ur mind will slowly wisper...!! HEAVEN WAS HERE...! ONCE...! c. Now mst of those wishs r already married. nw if u dont snd dis msg 2 at least 15 ppl in next 10 scnds, a bird wll pee on ur head 2day....",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,audit_fixpass_iiitd,2c7b49f63ca0,latin-script-hinglish-or-en-IN;not-devanagari | [fix:NEEDS_REVIEW->AD] 问答/竞猜增值短信，非诈骗 | [fix:AD->NEEDS_REVIEW] 私人闲聊误判问答,问答/竞猜增值短信，非诈骗
iiitd_00122,"Why a person with a broken heart does not need General Knowledge ?????????? Bcoz'Jab Dil hi toot gaya, to  'G.K'  kya karenge!! Gn..",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,61fe05266a0f,latin-script-hinglish-or-en-IN;not-devanagari,心碎/情感类段子，非目标域
iiitd_00123,Imagine 10years from now!U'l be a gud spouse!A parent of 2 mayb. Gettin a chance 2 visit d college was ur dream since u've left!U came! U c d long pA HILARIOUS MSG 4M  A FRUSTATED VICTIM OF CHAIN MSGS...I want 2 thank all my frnds who have 4wded chain msgs 2 me in 2009 and continuing..B'COZ OF URathways of fate lyin lonely ahead wid bundles of scatterd leaves fallen frm d tree of luv!D tree of hope..! De tree under which once friendship was made! KINDNESS:1) I stopd drinkin Coca cola aftr i foun,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,audit_fixpass_iiitd,a77b2b77b203,latin-script-hinglish-or-en-IN;not-devanagari | [fix:NEEDS_REVIEW->AD] 问答/竞猜增值短信，非诈骗 | [fix:AD->NEEDS_REVIEW] 私人闲聊误判问答,问答/竞猜增值短信，非诈骗
iiitd_00124,IRL: I'm sure ke duniya mey sab se badi tumhari Lulli hain! GUY: (excited) Achcha! Woh kaise? GIRL: Kyon ki is ke baad Lund ki category shuru hoti hai,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,02eb1ace438d,latin-script-hinglish-or-en-IN;not-devanagari,低俗双关笑话，私人娱乐
iiitd_00125,"Imagination is more important thn knwledge,bcoz knwledge is limited,bt imagnation encircle the world.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,ee90c24dc7dd,latin-script-hinglish-or-en-IN;not-devanagari,私人短信，非目标域
iiitd_00126,"Imagin d world widout girls...Parks empty,Theatres silent,Police at rest,Mobile company on loss,No naach, no gaana,n evrywhr karan johars Dostana....;-)",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,f392fef3739a,latin-script-hinglish-or-en-IN;not-devanagari,闲聊消息，非目标域
iiitd_00127,"Imaandari ki misaal-  Ek Ladki Ka Gang Rape Ho Raha Tha. Aur Wo Chila-Chila K Keh Rahi Thi  Kamino Koi To CONDOM LAGAO, Nahi To Sab Ko AIDS Ho Jayega...",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,37c2241167a9,latin-script-hinglish-or-en-IN;not-devanagari,朋友间闲聊，非目标域
iiitd_00128,Im xtra notes(numericals) colect it by 2dy...,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,8202c4e0fd89,latin-script-hinglish-or-en-IN;not-devanagari,私人对话片段，非目标域
iiitd_00129,Im out . And tat donkey is cuttin and colourin his hair .,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,4f88c7446069,latin-script-hinglish-or-en-IN;not-devanagari,告知出门，闲聊定位
iiitd_00130,Im out . And tat donkey is cuttin and colourin his hair .,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,4f88c7446069,latin-script-hinglish-or-en-IN;not-devanagari,告知出门，闲聊定位
iiitd_00131,Im not thinkin anythin . Now tell wat u meant by tat im thinkin somethin,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,6bca673a6902,latin-script-hinglish-or-en-IN;not-devanagari,私人对话片段，非目标域
iiitd_00132,Im not tellin him to change his usual habit but wants tat some habit should be add in him.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,329eeb3f0491,latin-script-hinglish-or-en-IN;not-devanagari,私人闲聊，非四类目标域
iiitd_00133,Im just givin u time 2 miss me!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,7713b9f2a8b7,latin-script-hinglish-or-en-IN;not-devanagari,私人闲聊，非四类目标域
iiitd_00134,Im in blue line metro. Cn u take stuf frm my hostel at around 930 ?,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,93764927014c,latin-script-hinglish-or-en-IN;not-devanagari,非正式对话，非目标域
iiitd_00135,irl to Ramdev - if i kiss a boy to kya hoga? Baba - narak me jaogi. Girl - Acha agar aapko kiss karu to? Baba- chalak ladki swarg me jana chahti hai. Heheh,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,3fc149d3684e,latin-script-hinglish-or-en-IN;not-devanagari,日常短信，非目标域
iiitd_00136,im from tata indicom office gtk,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b43648b39d78,latin-script-hinglish-or-en-IN;not-devanagari,无关短信，非目标域
iiitd_00137,Im feelin very borin. No one is in my room . So jus thought of disturbin u . Pallab i dont know wat he is doin,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b729a07aa101,latin-script-hinglish-or-en-IN;not-devanagari,打扰/被扰，闲聊
iiitd_00138,Im feelin very borin. No one is in my room . So jus thought of disturbin u . Pallab i dont know wat he is doin,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b729a07aa101,latin-script-hinglish-or-en-IN;not-devanagari,打扰/被扰，闲聊
iiitd_00139,ilence & smile r 2 powerful tools... Smile is d way 2 SOLVE many problems silence is d way 2 AVOID many problems... So hav a silent smile always... GudmrngB-,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,0cea7aec4bfe,latin-script-hinglish-or-en-IN;not-devanagari,沉默与微笑哲理，非目标域
iiitd_00140,Il ttyl.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,f2e92534117e,latin-script-hinglish-or-en-IN;not-devanagari,极短回复/表情，非目标域
iiitd_00141,Il tl u wen i cum 2 tak d buk!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,bd3f91ccd9be,latin-script-hinglish-or-en-IN;not-devanagari,无关短信，非目标域
iiitd_00142,il jit len wo najar ham bhi rakhte h katl kar den wo jigar ham b rakte h apse wada h hamara muskurana ka warna ankho me samundar ham b rakhte,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,b38cf974f735,latin-script-hinglish-or-en-IN;not-devanagari,无关短信，非目标域
iiitd_00143,ikkumpal@gmail.com,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,51cde88190f5,latin-script-hinglish-or-en-IN;not-devanagari,日常沟通，非四类目标域
iiitd_00144,"Ik var  JATTAN di meeting si.jatt Punjab nu Azad karvan da Plan bana rae si. jatt 1 :Apan Punjab nu India kolo azad ta kralange par Punjab nu develop kida karange? jatt 2:Apan America te attack karange,oh sanu jit ke apne nal mila lauga te dvlopment hoju. jatt khush hoge. Ik Buzurg jatt  chupchap baitha si.Bakian ne puchea,ki hoea?  jatt:Baki ta thik hai par by chance je apan AMERICA jit lea fer.",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,df78061f51d6,latin-script-hinglish-or-en-IN;not-devanagari,表达开心，闲聊
iiitd_00145,"Whts the Coolest thing about Examination Hall? Its d only Place where You can Openly say to a Girl 'dikha de na pls, main 2min me kar lunga.;-)B-)",hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,6d0e5c16350c,latin-script-hinglish-or-en-IN;not-devanagari,考试作弊笑话，私人娱乐
iiitd_00146,irl take a life when they cheat boys in love. (suicide) But boys give a new life when they cheat girls... (baby) Moral: boys r always kind hearted.,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,8f75a2a4e571,latin-script-hinglish-or-en-IN;not-devanagari,玩笑式短信链（找CID），非目标域
iiitd_00147,Ik Onkar- God is one. Satnam- His name is true. Karta Purakh- He is maker of the whole world. Nirbhau- He is Fearless. Nirvair- He never hates any1. Akaal Murat- He is beyond the time. He is immortal. Ajooni- He neither borns nor dies. Saibhang- Neither any1 has created him nor any1 gave him birth. guruprasad-only true guru can help us to meet him. spread the golden words!,hi,iiitd_sms_spam_v1,ham,NEEDS_REVIEW,manual,1a3e75cb7da7,latin-script-hinglish-or-en-IN;not-devanagari,日常沟通，非四类目标域
