id,text,language,source,prior_label,suggested_label,suggest_reason,label,annotator,template_group,notes,pack_role
iiitd_01920,"Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%. Loan Against Properties@11.5%.Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.",hi,iiitd_sms_spam_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,8f9e6270618a,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
uci_04073,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,en,uci_sms_spam_collection_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,141e35129249,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
iiitd_01615,o solve all your credit card & loan problems immediate relief - FREE Consulting legal help center -9871968068/914148391,hi,iiitd_sms_spam_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,0aad8d0de734,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
iiitd_01406,"Pay just 20%, rest 80%  pay after possesion.loan byDHFL,  2/3/4 BHK APPTS@2772p.sq.ft. in sec37D, GGN.  township on DWARKA EXPRESSWAY.100% profit @ 8800322199",hi,iiitd_sms_spam_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,1d8c60310085,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
iiitd_01792,NEED FUNDS ? Take LOAN AGAINST PROPERTY@11%(Resi/Comm).OD LMT(40 Lkhs-40 Crs.) BALANCE TRANSFER/TOP UP.SMSLOAN to 57333 or call at 45595488.ICICI HOME LOANS.,hi,iiitd_sms_spam_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,6b14f43158b8,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
iiitd_01793,NEED FUNDS ? Take LOAN AGAINST PROPERTY@11%(Resi/Comm).OD LMT(40 Lkhs-40 Crs.) BALANCE TRANSFER/TOP UP.SMS LOAN  to 57333 or call at 32222040.ICICI HOME LOANS.,hi,iiitd_sms_spam_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,6b14f43158b8,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
iiitd_01208,reakng Price Barrier *Supertech presnts Xpandabl Villa's at Yamuna Xprsway *Near Ngt Safari/Racing Track *@26.9 lac onwrds *80% Bank Loan sms IT to 5499,hi,iiitd_sms_spam_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,89a56a96e239,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
iiitd_01611,o solve All your Credit Card&Loan Problems-IMMEDIATE RELIEF-FREE CONSULTING LEGAL HELP CENTRE-CALL-9591217593/741112356,hi,iiitd_sms_spam_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,9afc043bf4fd,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
zh_09515,小陆家嘴，财富海景业主欠款急抛低于市场价600万！另，一手独栋别/墅，448平，特价88折！详情张泽龙：15000859520【德佑】,zh,gitcode_zh_sms_8a104,AD,HARASS,ad_borderline:催收|欠款|逾期|讨债|灰产|发票代开|色情|约炮|加微信下款|无抵押|赌博|博,,,196603bb8226,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
iiitd_01450,P presnts Kensington Blvrd@sec-131 Noida xway.Combo of world class amnenties.1/2/3/4 BHKApts starting 16.20 Lac on DP. Easily loan avlble. SMS bop to 5667,hi,iiitd_sms_spam_v1,AD,HARASS,ad_borderline:loan|debt|collection|sexy|casino|gamblin,,,9e10dc809b26,Was AD — check if HARASS (催收/灰产/成人) or keep AD.,harass_relabel
uci_00400,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c9bcf1089b9e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00908,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d4500666aaf8,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05111,Oh you got many responsibilities.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c539d28ca081,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00365,Ibm ka mail kar de.,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,0a186189a474,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03219,Don know:)this week i'm going to tirunelvai da.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f11449679839,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02613,Yes. It's all innocent fun. O:-),en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,e55b875b78c8,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_06256,财富收盘版：近几日市场的技术性反弹为仓重者提供了逢高减仓的机会，由于反弹无量能配合故指数仍将回调寻求支撑。投资建议仅供参考。【招商证券】,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a2fbdef4ac8c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_09185,女乘客唱歌难听惹众怒，飞机迫降将其赶下飞机http://180.3gbc.cn/?a=138921,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6367e211103f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02173,Yavnt tried yet and never played original either,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,962ca48f6b3e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04497,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,32fcd8b3bbcb,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05102,"Aight, call me once you're close",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d6495126a186,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02935,Yup n her fren lor. I'm meeting my fren at 730.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,eda10315be7b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_05714,悲情母亲：汶川失子雅安失女[凤凰]-中国移动冲浪助手:http://go.10086.cn/nd/lpy/cJctr,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,efcfd4af01ef,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05151,Pls call me da. What happen.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,b31a833f7277,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00316,Kami berada di sisi yang berlawanan dari mana kami melemparkan Anda,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,343458b5404b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03703,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d433f19b17e0,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00014,Apakah ada hari Jumat yang akan datang adalah liburan untuk pongal?Apakah Anda mendapatkan berita dari tempat kerja Anda.,id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5690c9f7bdb4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05224,5 nights...We nt staying at port step liao...Too ex,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,beecd8dfd5aa,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_05267,京北后花园拉斐水岸，三山一湖零距离亲水，一万抵十万，大产权送花园露台，180-600平法式实景养生别墅，样板间盛情绽放4000686076,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8dfe7fbcaece,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01979,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,5035db335d3e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00178,"Turns out my friends are staying for the whole show and won't be back til ~ &lt;#&gt; , so feel free to go ahead and smoke that $ &lt;#&gt;  worth",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,74a129e129c5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02524,"Sorry, I'll call later",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d5081f7715ce,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_01085,"Terus kalau ada yang nanya, kita masuknya suka pagi sampai siang kadang juga siang sampai sore. Gimana dari sananha.",id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,08e5c2d9704f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_00457,"Dia tidak bisa berdebat dengan dan dia selalu memperlakukan saya seperti anaknya, seperti dia tidak pernah melepaskan saya ... Apa yang dia lakukan dan saya akan mengingatkan dia tentang itu jika perlu",id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,952b804ed2d7,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04336,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,b1f8befa9f42,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00087,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f701a2df4155,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03115,Yes watching footie but worried we're going to blow it - Phil Neville?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,eb908fe695b9,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04393,what are your new years plans?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,76a8e8e8bd2c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04994,"""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,cc80be51c982,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00939,I am manoj.My new no. 9802414624,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f939869881fa,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05184,I sent them. Do you like?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c61d9595fff7,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02924,Fine am simply sitting.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,13bbb2b8dba6,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03038,Cos darren say ¨¹ considering mah so i ask ¨¹...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,2604e930ce7e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02939,Hey i've booked the pilates and yoga lesson already... Haha,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a3f17b55de7f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04513,Now project pa. After that only i can come.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,eee9cebdc6f0,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01324,I thk 50 shd be ok he said plus minus 10.. Did ¨¹ leave a line in between paragraphs?,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,15656dfccc1e,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03143,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6d94cd2df4f1,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00464,"Sorry, I'll call later ok bye",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,fb3c9b5fe223,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_ss_01023,Ini adalah &lt;DECIMAL&gt; lakhs :),id,spamshield_indonesian_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,22f0c63114f6,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00864,Did u find out what time the bus is at coz i need to sort some stuff out.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,d23ec7bcb535,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00300,Need a coffee run tomo?Can't believe it's that time of week already,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,dc7ff2e4dccb,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04979,JADE ITS PAUL. Y DIDN?T U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,93efa51c7422,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00388,i'm sure you know different ways to say not right now.,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ef3d5884685f,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03555,am up to my eyes in philosophy,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,9742af6f6ef3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00112,"ZINDGI mein kuch lamhe khas ban gaye,Mile to MULAQAT or Bichde to YAAD ban gaye,kuch lamhe dhire dhire fisalte chale gaye,par jo dil se na gaye vo aap ban gye.",hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,53b90e7e9387,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_09419,【招商证券】财富早间版：我国六月份规模以上工业企业利润总额同比增17.9%；上市公司财报低于预期美股下挫。主板指数突破后继续呈现强势格局，关注优质品种轮动操作机会。可适当配置业绩优良，未来具备一定成长性的沙隆达A、浙江龙盛。投资建议仅供参考。,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6cea394434a5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_08793,【招商证券】财富早间版：昆明市11日起宣布解除商品房限购；7月中旬以来超九成省区市猪肉价格上涨。指数经历短期回调后有望继续拓展向上空间，关注优质个股轮动机会。宇通客车、沙隆达A逢高了结，可适当配置业绩优良、行业景气度较佳的文峰股份、海通证券。投资建议仅供参考。,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,b5683225ae50,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01606,When you came to hostel.,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6a0b7de5c5c9,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02551,Please sen :)my kind advice :-)please come here and try:-),en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a293554ba748,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_01220,【招商证券】财富版：证监会核准12家公司IPO新股批文；安邦财险再举牌招商银行，持股已达10%。昨日指数报复性反弹，然量能有所萎缩，预计短期市场以震荡为主。除金融为主线外，热点向环保、传媒、一带一路、军工等扩散，可适当关注。投资建议仅供参考，回复N退订。,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,dfc9016dc74c,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00836,Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,520cb47d4992,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_00412,Cos i want it to be your thing,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,c9fe2c411dca,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02483,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,41c444e67e25,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01377,Auntie huai juan never pick up her phone,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,bb7b85efa3c4,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_01345,Were somewhere on Fredericksburg,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,e89b5251c86d,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_10069,深圳一电梯失控 女护士被诡异夹死[21CN]-中国移动冲浪助手:http://go.10086.cn/nd/m8e/a9f6E,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,78b52ab4a666,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_05098,But i'm really really broke oh. No amount is too small even  &lt;#&gt;,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,34163a0eac4a,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_04448,Please tell me you have some of that special stock you were talking about,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,f42d71a10f74,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
iiitd_00685,i like your new dp on fb. :*,hi,iiitd_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,9a296443f492,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03704,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,7ba617d9d34b,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_03871,Oh ok wait 4 me there... My lect havent finish,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ba6c900c30db,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_04745,【招商证券】财富早间版：国务院称坚持稳健货币政策，保持信贷总量合理增长；全国已有27个城市对限购政策进行不同程度的调整。创业板持续疲弱或拖累主板，且上证年线即2100点附近具备一定阻力需要反复震荡消化。维持前期策略，等待主板优质品种回调低吸机会。投资建议仅供参考。,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,a473e9888be3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
uci_02697,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,en,uci_sms_spam_collection_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,8e8a1f8dd3a3,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
id_yudi_00573,"Yuk Ikuti akun dakwah, caranya: ketik IKUT [spasi] AkuCintaIslam kirim ke 082110001021.",id,yudiwbs_id_sms_spam_v1,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,6256130f3343,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
zh_04837,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgB/VtYfr,zh,gitcode_zh_sms_8a104,NEEDS_REVIEW,NEEDS_REVIEW,nr_pool,,,ca88947f04e5,Open NR — mark HARASS if 扰民非骗转账.,harass_relabel
